[Epoch: 2/7][Iter: 40/354][lr: 0.000079][loss_conf: 6.62][loss_cls: 2.26][loss_box: 0.56][losses: 11.66][time: 10.00]
[Epoch: 2/7][Iter: 50/354][lr: 0.000081][loss_conf: 6.34][loss_cls: 2.32][loss_box: 0.54][losses: 11.36][time: 9.81]
[Epoch: 2/7][Iter: 60/354][lr: 0.000083][loss_conf: 6.03][loss_cls: 2.33][loss_box: 0.52][losses: 10.94][time: 9.95]
[Epoch: 2/7][Iter: 70/354][lr: 0.000085][loss_conf: 5.79][loss_cls: 2.35][loss_box: 0.51][losses: 10.68][time: 10.11]
[Epoch: 2/7][Iter: 80/354][lr: 0.000087][loss_conf: 5.98][loss_cls: 2.36][loss_box: 0.54][losses: 11.02][time: 10.07]
[Epoch: 2/7][Iter: 90/354][lr: 0.000089][loss_conf: 5.51][loss_cls: 2.42][loss_box: 0.50][losses: 10.44][time: 9.55]
[Epoch: 2/7][Iter: 100/354][lr: 0.000091][loss_conf: 5.45][loss_cls: 2.41][loss_box: 0.50][losses: 10.33][time: 9.79]
[Epoch: 2/7][Iter: 110/354][lr: 0.000093][loss_conf: 5.65][loss_cls: 2.44][loss_box: 0.49][losses: 10.52][time: 10.02]
[Epoch: 2/7][Iter: 120/354][lr: 0.000095][loss_conf: 5.65][loss_cls: 2.38][loss_box: 0.50][losses: 10.51][time: 9.47]
[Epoch: 2/7][Iter: 130/354][lr: 0.000097][loss_conf: 5.36][loss_cls: 2.42][loss_box: 0.48][losses: 10.17][time: 9.81]
[Epoch: 2/7][Iter: 140/354][lr: 0.000099][loss_conf: 5.39][loss_cls: 2.41][loss_box: 0.48][losses: 10.22][time: 9.90]
[Epoch: 2/7][Iter: 150/354][lr: 0.000100][loss_conf: 5.20][loss_cls: 2.46][loss_box: 0.46][losses: 9.98][time: 10.10]
[Epoch: 2/7][Iter: 160/354][lr: 0.000100][loss_conf: 5.05][loss_cls: 2.34][loss_box: 0.46][losses: 9.69][time: 9.97]
[Epoch: 2/7][Iter: 170/354][lr: 0.000100][loss_conf: 5.12][loss_cls: 2.42][loss_box: 0.45][losses: 9.82][time: 10.19]
[Epoch: 2/7][Iter: 180/354][lr: 0.000100][loss_conf: 5.30][loss_cls: 2.45][loss_box: 0.47][losses: 10.09][time: 9.88]
[Epoch: 2/7][Iter: 190/354][lr: 0.000100][loss_conf: 5.12][loss_cls: 2.48][loss_box: 0.44][losses: 9.79][time: 9.91]
[Epoch: 2/7][Iter: 200/354][lr: 0.000100][loss_conf: 4.88][loss_cls: 2.37][loss_box: 0.44][losses: 9.43][time: 9.48]
[Epoch: 2/7][Iter: 210/354][lr: 0.000100][loss_conf: 4.94][loss_cls: 2.43][loss_box: 0.43][losses: 9.53][time: 9.58]
[Epoch: 2/7][Iter: 220/354][lr: 0.000100][loss_conf: 5.03][loss_cls: 2.28][loss_box: 0.43][losses: 9.47][time: 9.65]
[Epoch: 2/7][Iter: 230/354][lr: 0.000100][loss_conf: 4.93][loss_cls: 2.36][loss_box: 0.44][losses: 9.48][time: 9.54]
[Epoch: 2/7][Iter: 240/354][lr: 0.000100][loss_conf: 4.63][loss_cls: 2.45][loss_box: 0.41][losses: 9.12][time: 9.51]
[Epoch: 2/7][Iter: 250/354][lr: 0.000100][loss_conf: 4.68][loss_cls: 2.59][loss_box: 0.39][losses: 9.23][time: 9.86]
[Epoch: 2/7][Iter: 260/354][lr: 0.000100][loss_conf: 4.66][loss_cls: 2.30][loss_box: 0.40][losses: 8.97][time: 10.08]
[Epoch: 2/7][Iter: 270/354][lr: 0.000100][loss_conf: 4.77][loss_cls: 2.45][loss_box: 0.40][losses: 9.21][time: 10.71]
[Epoch: 2/7][Iter: 280/354][lr: 0.000100][loss_conf: 4.59][loss_cls: 2.52][loss_box: 0.39][losses: 9.07][time: 9.76]
[Epoch: 2/7][Iter: 290/354][lr: 0.000100][loss_conf: 4.65][loss_cls: 2.25][loss_box: 0.41][losses: 8.95][time: 10.19]
[Epoch: 2/7][Iter: 300/354][lr: 0.000100][loss_conf: 4.58][loss_cls: 2.27][loss_box: 0.39][losses: 8.78][time: 9.75]
[Epoch: 2/7][Iter: 310/354][lr: 0.000100][loss_conf: 4.47][loss_cls: 2.21][loss_box: 0.41][losses: 8.71][time: 9.86]
[Epoch: 2/7][Iter: 320/354][lr: 0.000100][loss_conf: 4.38][loss_cls: 2.24][loss_box: 0.38][losses: 8.52][time: 9.60]
[Epoch: 2/7][Iter: 330/354][lr: 0.000100][loss_conf: 4.63][loss_cls: 2.27][loss_box: 0.40][losses: 8.92][time: 9.55]
[Epoch: 2/7][Iter: 340/354][lr: 0.000100][loss_conf: 4.45][loss_cls: 2.23][loss_box: 0.39][losses: 8.65][time: 9.52]
[Epoch: 2/7][Iter: 350/354][lr: 0.000100][loss_conf: 4.45][loss_cls: 2.16][loss_box: 0.38][losses: 8.50][time: 9.43]
[Epoch: 3/7][Iter: 0/354][lr: 0.000050][loss_conf: 4.19][loss_cls: 2.12][loss_box: 0.37][losses: 8.14][time: 16.37]
[Epoch: 3/7][Iter: 10/354][lr: 0.000050][loss_conf: 4.20][loss_cls: 2.27][loss_box: 0.37][losses: 8.30][time: 10.58]
[Epoch: 3/7][Iter: 20/354][lr: 0.000050][loss_conf: 4.49][loss_cls: 2.14][loss_box: 0.39][losses: 8.56][time: 9.97]
[Epoch: 3/7][Iter: 30/354][lr: 0.000050][loss_conf: 4.25][loss_cls: 2.32][loss_box: 0.36][losses: 8.39][time: 9.95]
[Epoch: 3/7][Iter: 40/354][lr: 0.000050][loss_conf: 4.25][loss_cls: 2.13][loss_box: 0.37][losses: 8.23][time: 9.83]
[Epoch: 3/7][Iter: 50/354][lr: 0.000050][loss_conf: 4.37][loss_cls: 2.04][loss_box: 0.37][losses: 8.28][time: 10.10]
[Epoch: 3/7][Iter: 60/354][lr: 0.000050][loss_conf: 4.29][loss_cls: 2.21][loss_box: 0.36][losses: 8.29][time: 10.36]
[Epoch: 3/7][Iter: 70/354][lr: 0.000050][loss_conf: 4.21][loss_cls: 2.31][loss_box: 0.36][losses: 8.34][time: 10.07]
[Epoch: 3/7][Iter: 80/354][lr: 0.000050][loss_conf: 4.11][loss_cls: 2.28][loss_box: 0.34][losses: 8.08][time: 10.05]
[Epoch: 3/7][Iter: 90/354][lr: 0.000050][loss_conf: 4.26][loss_cls: 2.03][loss_box: 0.36][losses: 8.08][time: 9.86]
[Epoch: 3/7][Iter: 100/354][lr: 0.000050][loss_conf: 4.30][loss_cls: 2.19][loss_box: 0.36][losses: 8.30][time: 9.81]
[Epoch: 3/7][Iter: 110/354][lr: 0.000050][loss_conf: 4.22][loss_cls: 2.08][loss_box: 0.34][losses: 8.02][time: 9.56]
[Epoch: 3/7][Iter: 120/354][lr: 0.000050][loss_conf: 4.10][loss_cls: 2.18][loss_box: 0.35][losses: 8.05][time: 10.09]
[Epoch: 3/7][Iter: 130/354][lr: 0.000050][loss_conf: 4.11][loss_cls: 1.98][loss_box: 0.35][losses: 7.81][time: 10.10]
[Epoch: 3/7][Iter: 140/354][lr: 0.000050][loss_conf: 4.18][loss_cls: 2.05][loss_box: 0.36][losses: 8.01][time: 10.26]
[Epoch: 3/7][Iter: 150/354][lr: 0.000050][loss_conf: 4.05][loss_cls: 2.01][loss_box: 0.35][losses: 7.81][time: 10.07]
[Epoch: 3/7][Iter: 160/354][lr: 0.000050][loss_conf: 4.06][loss_cls: 2.02][loss_box: 0.33][losses: 7.75][time: 10.09]
[Epoch: 3/7][Iter: 170/354][lr: 0.000050][loss_conf: 4.05][loss_cls: 2.00][loss_box: 0.36][losses: 7.84][time: 9.96]
[Epoch: 3/7][Iter: 180/354][lr: 0.000050][loss_conf: 4.12][loss_cls: 1.99][loss_box: 0.34][losses: 7.82][time: 9.88]
[Epoch: 3/7][Iter: 190/354][lr: 0.000050][loss_conf: 4.04][loss_cls: 1.98][loss_box: 0.34][losses: 7.72][time: 9.47]
[Epoch: 3/7][Iter: 200/354][lr: 0.000050][loss_conf: 4.06][loss_cls: 2.10][loss_box: 0.35][losses: 7.90][time: 9.52]
[Epoch: 3/7][Iter: 210/354][lr: 0.000050][loss_conf: 4.08][loss_cls: 1.91][loss_box: 0.34][losses: 7.71][time: 9.81]
[Epoch: 3/7][Iter: 220/354][lr: 0.000050][loss_conf: 4.02][loss_cls: 1.93][loss_box: 0.35][losses: 7.70][time: 9.86]
[Epoch: 3/7][Iter: 230/354][lr: 0.000050][loss_conf: 4.04][loss_cls: 1.97][loss_box: 0.34][losses: 7.69][time: 10.08]
[Epoch: 3/7][Iter: 240/354][lr: 0.000050][loss_conf: 3.92][loss_cls: 1.87][loss_box: 0.33][losses: 7.43][time: 10.05]
[Epoch: 3/7][Iter: 250/354][lr: 0.000050][loss_conf: 3.96][loss_cls: 2.04][loss_box: 0.33][losses: 7.66][time: 9.79]
[Epoch: 3/7][Iter: 260/354][lr: 0.000050][loss_conf: 3.96][loss_cls: 1.85][loss_box: 0.34][losses: 7.53][time: 9.82]
[Epoch: 3/7][Iter: 270/354][lr: 0.000050][loss_conf: 3.94][loss_cls: 1.83][loss_box: 0.34][losses: 7.47][time: 9.81]
[Epoch: 3/7][Iter: 280/354][lr: 0.000050][loss_conf: 3.99][loss_cls: 1.91][loss_box: 0.34][losses: 7.60][time: 9.72]
[Epoch: 3/7][Iter: 290/354][lr: 0.000050][loss_conf: 3.89][loss_cls: 1.74][loss_box: 0.34][losses: 7.33][time: 9.61]
[Epoch: 3/7][Iter: 300/354][lr: 0.000050][loss_conf: 4.05][loss_cls: 1.89][loss_box: 0.34][losses: 7.65][time: 10.12]
[Epoch: 3/7][Iter: 310/354][lr: 0.000050][loss_conf: 3.93][loss_cls: 1.89][loss_box: 0.34][losses: 7.51][time: 9.86]
[Epoch: 3/7][Iter: 320/354][lr: 0.000050][loss_conf: 3.95][loss_cls: 1.91][loss_box: 0.33][losses: 7.53][time: 10.13]
[Epoch: 3/7][Iter: 330/354][lr: 0.000050][loss_conf: 3.89][loss_cls: 1.80][loss_box: 0.33][losses: 7.34][time: 9.83]
